link,gender,height,weight,firstAppearance,firstAppearanceDate,yearFirstAppeared,heightInInches,weightInPounds,name,universe,publisher,weightCategory,appearanceRaw,appearances,minorAppearances,picLink,superName,fullName,nickName
http://marvel.wikia.com/wiki/Lawrence_Rambow_(Earth-616),Male,"6' 2""",225 lbs (102 kg),"Fantastic Four  #105(December, 1970)","December, 1970",1970,74,225,Lawrence Rambow,Earth-616,Marvel,over,"[' 5 Appearances of Lawrence Rambow (Earth-616)\n', '  Minor Appearances of Lawrence Rambow (Earth-616)\n']",5,0,https://vignette.wikia.nocookie.net/marveldatabase/images/c/cc/Lawrence_Rambow_%28Earth-616%29_from_Fantastic_Four_Vol_1_105.png/revision/latest?cb=20150815200610,The Monster,Lawrence Rambow,
http://marvel.wikia.com/wiki/Lester_Verde_(Earth-616),Male,"6' 2"" (6'8"" with helmet)",225 lbs (102 kg) (260 lbs w/ helmet and grove),"Howard the Duck  #15(August, 1977)","August, 1977",1977,74,225,Lester Verde,Earth-616,Marvel,over,"[' 36 Appearances of Lester Verde (Earth-616)\n', ' 3 Minor Appearances of Lester Verde (Earth-616)\n']",36,3,https://vignette.wikia.nocookie.net/marveldatabase/images/8/81/Lester_Verde_%28Earth-616%29_from_Deadpool_Corps_Rank_and_Foul_Vol_1_1_0001.png/revision/latest?cb=20170408011602,Doctor Bong,Lester Verde,
http://marvel.wikia.com/wiki/Marc_Spector_(Clone)_(Earth-616),Male,"6' 2""",225 lbs (102 kg),"Deadpool Vol 2  #27(November, 2010)","November, 2010",2010,74,225,Marc Spector (Clone),Earth-616,Marvel,over,"[' 2 Appearances of Marc Spector (Clone) (Earth-616)\n', '  Minor Appearances of Marc Spector (Clone) (Earth-616)\n']",2,0,https://vignette.wikia.nocookie.net/marveldatabase/images/5/5a/Moon_Knight_%28Dr.Bong%29.jpg/revision/latest?cb=20111113152023,Moon Knight,Marc Spector,
http://marvel.wikia.com/wiki/Marc_Spector_(Earth-12131),Male,"6' 2""",225 lbs (102 kg),"Marvel: Avengers Alliance(March 1, 2012)",1-Mar-12,2012,74,225,Marc Spector,Earth-12131,Marvel,over,"[' 2 Appearances of Marc Spector (Earth-12131)\n', '  Minor Appearances of Marc Spector (Earth-12131)\n']",2,0,https://vignette.wikia.nocookie.net/marveldatabase/images/a/a3/Marc_Spector_%28Earth-12131%29_001.png/revision/latest?cb=20131101013821,Moon Knight,Marc Spector,
http://marvel.wikia.com/wiki/Marc_Spector_(Earth-1610),Male,"6' 0""",225 lbs (102 kg),"Ultimate Spider-Man  #79(September, 2005)","September, 2005",2005,72,225,Marc Spector,Earth-1610,Marvel,over,"[' 16 Appearances of Marc Spector (Earth-1610)\n', '  Minor Appearances of Marc Spector (Earth-1610)\n']",16,0,https://vignette.wikia.nocookie.net/marveldatabase/images/a/a6/Marc_Spector_%28Earth-1610%29_from_Ultimate_Spider-Man_Vol_1_108_0001.png/revision/latest?cb=20100214203456,Ronin,Marc Spector,
http://marvel.wikia.com/wiki/Marc_Spector_(Earth-28438),Male,"6' 2""",225 lbs (102 kg),"What If?  #34(August, 1982)","August, 1982",1982,74,225,Marc Spector,Earth-28438,Marvel,over,"[' 1 Appearances of Marc Spector (Earth-28438)\n', '  Minor Appearances of Marc Spector (Earth-28438)\n']",1,0,https://vignette.wikia.nocookie.net/marveldatabase/images/3/31/Earth-28438_What_If_Vol_1_34.jpg/revision/latest?cb=20160102114522,Moon Knight,Marc Spector,
http://marvel.wikia.com/wiki/Marc_Spector_(Earth-61112),Male,"6' 2""",225 lbs (102 kg),"Avengers Vol 4  #12.1(June, 2011)","June, 2011",2011,74,225,Marc Spector,Earth-61112,Marvel,over,"[' 5 Appearances of Marc Spector (Earth-61112)\n', '  Minor Appearances of Marc Spector (Earth-61112)\n']",5,0,https://vignette.wikia.nocookie.net/marveldatabase/images/e/e6/Marc_Spector_%28Earth-61112%29_Age_of_Ultron_Vol_1_2_001.png/revision/latest?cb=20131229225221,Moon Knight,Marc Spector,
http://marvel.wikia.com/wiki/Marc_Spector_(Earth-616),Male,"6' 2""",225 lbs (102 kg),"Werewolf by Night  #32(August, 1975)","August, 1975",1975,74,225,Marc Spector,Earth-616,Marvel,over,"[' 449 Appearances of Marc Spector (Earth-616)\n', ' 16 Minor Appearances of Marc Spector (Earth-616)\n']",449,16,https://vignette.wikia.nocookie.net/marveldatabase/images/c/cb/Moon_Knight_Vol_1_200_Tan_Variant_Textless.jpg/revision/latest?cb=20180724203837,Moon Knight,Marc Spector,
http://marvel.wikia.com/wiki/Marc_Spector_(Earth-TRN012),Male,"6' 2""",225 lbs (102 kg),"Marvel Future Fight(April 30, 2015)",30-Apr-15,2015,74,225,Marc Spector,Earth-TRN012,Marvel,over,"[' 1 Appearances of Marc Spector (Earth-TRN012)\n', '  Minor Appearances of Marc Spector (Earth-TRN012)\n']",1,0,https://vignette.wikia.nocookie.net/marveldatabase/images/3/33/Marc_Spector_%28Earth-TRN012%29_from_Marvel_Future_Fight_001.jpg/revision/latest?cb=20160630070504,Moon Knight,Marc Spector,
http://marvel.wikia.com/wiki/Mikhail_Rasputin_(Earth-616),Male,"6' 1""",225 lbs (102 kg),"Uncanny X-Men  #285(February, 1992)","February, 1992",1992,73,225,Mikhail Rasputin,Earth-616,Marvel,over,"[' 36 Appearances of Mikhail Rasputin (Earth-616)\n', ' 1 Minor Appearances of Mikhail Rasputin (Earth-616)\n']",36,1,https://vignette.wikia.nocookie.net/marveldatabase/images/3/3d/Mikhail_Rasputin_%28Earth-616%29_from_Storm_Vol_1_2.jpg/revision/latest?cb=20130426231355,Mikhail Rasputin,Mikhail Nikolaievitch Rasputin,
http://marvel.wikia.com/wiki/Namorita_Prentiss_(Earth-616),Female,"5' 6""",225 lbs (102 kg),"Sub-Mariner  #50(June, 1972)","June, 1972",1972,66,225,Namorita Prentiss,Earth-616,Marvel,over,"[' 276 Appearances of Namorita Prentiss (Earth-616)\n', ' 12 Minor Appearances of Namorita Prentiss (Earth-616)\n']",276,12,https://vignette.wikia.nocookie.net/marveldatabase/images/d/d5/Namorita_Prentiss_%28Earth-616%29_from_1994_Marvel_Masterpieces_%28Trading_Cards%29_0001.jpg/revision/latest?cb=20061128124856,Namorita,Namorita Prentiss,
"http://marvel.wikia.com/wiki/Nicholas_Fury,_Jr._(Earth-616)",Male,"6' 3""",225 lbs (102 kg),"Battle Scars  #1(January, 2012) (as Marcus Johnson) Battle Scars  #6(June, 2012)(as Nick Fury)","June, 2012",2012,75,225,"Nicholas Fury, Jr.",Earth-616,Marvel,over,"[' 133 Appearances of Nicholas Fury, Jr. (Earth-616)\n', ' 9 Minor Appearances of Nicholas Fury, Jr. (Earth-616)\n']",133,9,https://vignette.wikia.nocookie.net/marveldatabase/images/3/3a/Civil_War_II_Choosing_Sides_Vol_1_1_Shalvey_Variant_Textless.jpg/revision/latest?cb=20160617065433,Agent Nick Fury,"Nicholas Joseph Fury, Jr.",
http://marvel.wikia.com/wiki/Noah_Black_(Earth-616),Male,"6' 0""",225 lbs (102 kg),"Nick Fury, Agent of S.H.I.E.L.D.  #2(July, 1968)","July, 1968",1968,72,225,Noah Black,Earth-616,Marvel,over,"[' 58 Appearances of Noah Black (Earth-616)\n', ' 2 Minor Appearances of Noah Black (Earth-616)\n']",58,2,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f7/Noah_Black_%28Earth-616%29_from_Thunderbolts_Vol_1_156_0001.png/revision/latest?cb=20110422222803,Centurius,Noah Black,
http://marvel.wikia.com/wiki/Norrin_Radd_(Earth-616),Male,"6' 4""",225 lbs (102 kg),"Fantastic Four  #48(March, 1966)","March, 1966",1966,76,225,Norrin Radd,Earth-616,Marvel,over,"[' 751 Appearances of Norrin Radd (Earth-616)\n', ' 39 Minor Appearances of Norrin Radd (Earth-616)\n']",751,39,https://vignette.wikia.nocookie.net/marveldatabase/images/2/20/Norrin_Radd_%28Earth-616%29_0023.jpg/revision/latest?cb=20131127174337,Silver Surfer,Norrin Radd,
http://marvel.wikia.com/wiki/Norrin_Radd_(Earth-691),Male,"6' 4""",225 lbs (102 kg),"Silver Surfer Annual  #4(July, 1991)","July, 1991",1991,76,225,Norrin Radd,Earth-691,Marvel,over,"[' 11 Appearances of Norrin Radd (Earth-691)\n', '  Minor Appearances of Norrin Radd (Earth-691)\n']",11,0,https://vignette.wikia.nocookie.net/marveldatabase/images/3/38/Norrin_Radd_%28Earth-691%29_from_Guardians_of_the_Galaxy_Vol_1_24_0001.jpg/revision/latest?cb=20070601221432,The Keeper,Norrin Radd,
http://marvel.wikia.com/wiki/Otto_von_Doom_(Earth-311),Male,"6' 2""",225 lbs (102 kg),"Marvel 1602  #2(November, 2003)","November, 2003",2003,74,225,Otto von Doom,Earth-311,Marvel,over,"[' 8 Appearances of Otto von Doom (Earth-311)\n', '  Minor Appearances of Otto von Doom (Earth-311)\n']",8,0,https://vignette.wikia.nocookie.net/marveldatabase/images/0/0a/Marvel_1602_Fantastick_Four_Vol_1_2_Textless.jpg/revision/latest?cb=20070309071948,Count Otto von Doom,Otto von Doom,
http://marvel.wikia.com/wiki/Paladin_(Earth-616),Male,"6' 2""",225 lbs (102 kg),"Daredevil  #150(January, 1978)","January, 1978",1978,74,225,Paladin,Earth-616,Marvel,over,"[' 138 Appearances of Paladin (Earth-616)\n', ' 2 Minor Appearances of Paladin (Earth-616)\n']",138,2,https://vignette.wikia.nocookie.net/marveldatabase/images/a/a9/Heroes_for_Hire_Vol_3_3_Second_Printing_Variant_Textless.jpg/revision/latest?cb=20170801052003,Paladin,Unknown,
http://marvel.wikia.com/wiki/Ramades_(Earth-616),Male,"6' 3""",225 lbs (102 kg),"4  #15(April, 2005)","April, 2005",2005,75,225,Ramades,Earth-616,Marvel,over,"[' 5 Appearances of Ramades (Earth-616)\n', '  Minor Appearances of Ramades (Earth-616)\n']",5,0,https://vignette.wikia.nocookie.net/marveldatabase/images/7/7c/4_Vol_1_16_Textless.jpg/revision/latest?cb=20151228052540,Ramades,Ramades,
http://marvel.wikia.com/wiki/Richard_Rider_(Earth-982),Male,"6' 1""",225 lbs (102 kg),"Spider-Girl  #7(April, 1999)","April, 1999",1999,73,225,Richard Rider,Earth-982,Marvel,over,"[' 25 Appearances of Richard Rider (Earth-982)\n', '  Minor Appearances of Richard Rider (Earth-982)\n']",25,0,https://vignette.wikia.nocookie.net/marveldatabase/images/9/9c/Richard_Rider_%28Earth-982%29_from_Avengers_Next_Vol_1_2_001.jpg/revision/latest?cb=20070711144624,Nova,Richard Rider,
http://marvel.wikia.com/wiki/Roger_Stephenson_(Earth-616),Male,"6' 3""",225 lbs (102 kg),"Captain America's Bicentennial Battles  #1(June, 1976)","June, 1976",1976,75,225,Roger Stephenson,Earth-616,Marvel,over,"[' 2 Appearances of Roger Stephenson (Earth-616)\n', '  Minor Appearances of Roger Stephenson (Earth-616)\n']",2,0,https://vignette.wikia.nocookie.net/marveldatabase/images/2/28/Roger_Stephenson_%28Earth-616%29_0001.png/revision/latest?cb=20121001133516,Captain from Texas,Roger Stephenson,
http://marvel.wikia.com/wiki/Romulus_Augustulus_(Earth-616),Male,"6' 2""",225 lbs (102 kg),"Incredible Hulk  #5(January, 1963)","January, 1963",1963,74,225,Romulus Augustulus,Earth-616,Marvel,over,"[' 67 Appearances of Romulus Augustulus (Earth-616)\n', ' 2 Minor Appearances of Romulus Augustulus (Earth-616)\n']",67,2,https://vignette.wikia.nocookie.net/marveldatabase/images/c/c1/Romulus_Augustulus_%28Earth-616%29_from_Incredible_Hulks_Vol_1_629.jpg/revision/latest?cb=20110527173946,Tyrannus,Romulus Augustulus,
http://marvel.wikia.com/wiki/Seth_Phalkon_(Earth-616),Male,"6' 2""",225 lbs (102 kg),"Marc Spector: Moon Knight  #43(October, 1992)","October, 1992",1992,74,225,Seth Phalkon,Earth-616,Marvel,over,"[' 11 Appearances of Seth Phalkon (Earth-616)\n', '  Minor Appearances of Seth Phalkon (Earth-616)\n']",11,0,https://vignette.wikia.nocookie.net/marveldatabase/images/9/9f/Seth_Phalkon_%28Earth-616%29_from_Marc_Spector_Moon_Knight_Vol_1_57_0001.jpg/revision/latest?cb=20070407021042,Seth the Immortal,Seth Phalkon,
http://marvel.wikia.com/wiki/Stewart_Cadwall_(Earth-616),Male,"6' 2"" (as Thundersword), 5'10"" (as Caldwell)","225 lbs (102 kg) (as Thundersword), 205 lbs (as Caldwell)","Secret Wars II  #1(July, 1985)","July, 1985",1985,74,225,Stewart Cadwall,Earth-616,Marvel,over,"[' 7 Appearances of Stewart Cadwall (Earth-616)\n', '  Minor Appearances of Stewart Cadwall (Earth-616)\n']",7,0,https://vignette.wikia.nocookie.net/marveldatabase/images/e/ea/Stewart_Cadwall_%28Earth-616%29_from_Captain_Marvel_Vol_9_10_001.png/revision/latest?cb=20161126122723,Stewart Cadwall,Stewart Cadwall,
http://marvel.wikia.com/wiki/Tike_Alicar_(Earth-616),Male,"6' 3""",225 lbs (102 kg),"X-Force  #116(July, 2001)","July, 2001",2001,75,225,Tike Alicar,Earth-616,Marvel,over,"[' 53 Appearances of Tike Alicar (Earth-616)\n', ' 1 Minor Appearances of Tike Alicar (Earth-616)\n']",53,1,https://vignette.wikia.nocookie.net/marveldatabase/images/6/62/Tike_Alicar_%28Earth-616%29_from_All-New_Doop_Vol_1_3_001.jpg/revision/latest?cb=20141217201411,Anarchist,Tike Alicar,
http://marvel.wikia.com/wiki/Torgo_Nia_(Earth-616),Male,"6' 4""",225 lbs (102 kg),"Tomb of Dracula  #70(August, 1979)","August, 1979",1979,76,225,Torgo Nia,Earth-616,Marvel,over,"[' 5 Appearances of Torgo Nia (Earth-616)\n', ' 1 Minor Appearances of Torgo Nia (Earth-616)\n']",5,1,https://vignette.wikia.nocookie.net/marveldatabase/images/f/fe/Torgo_Nia_%28Earth-616%29_from_Vampires_The_Marvel_Undead_Vol_1_1_001.jpg/revision/latest?cb=20170429175713,Torgo,Torgo Nia,
http://marvel.wikia.com/wiki/Ulysses_Bloodstone_(Earth-616),Male,"6' 2""",225 lbs (102 kg),"Strange Tales  #73(February, 1960)","February, 1960",1960,74,225,Ulysses Bloodstone,Earth-616,Marvel,over,"[' 52 Appearances of Ulysses Bloodstone (Earth-616)\n', ' 1 Minor Appearances of Ulysses Bloodstone (Earth-616)\n']",52,1,https://vignette.wikia.nocookie.net/marveldatabase/images/4/41/Ulysses_Bloodstone_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Book_of_the_Dead_2004_Vol_1_1_001.jpg/revision/latest?cb=20170515143004,Ulysses Bloodstone,Ulysses Bloodstone,
http://marvel.wikia.com/wiki/Victor_von_Doom_(Earth-10071),Male,"6' 2"" (6'7"" armored)",225 lbs (102 kg) (415 lbs armored),"Avengers Vol 4  #4(October, 2010)","October, 2010",2010,74,225,Victor von Doom,Earth-10071,Marvel,over,"[' 2 Appearances of Victor von Doom (Earth-10071)\n', '  Minor Appearances of Victor von Doom (Earth-10071)\n']",2,0,https://vignette.wikia.nocookie.net/marveldatabase/images/0/09/Victor_von_Doom_%28Earth-10071%29_001.jpg/revision/latest?cb=20130928164335,Doctor Doom,Victor von Doom,
http://marvel.wikia.com/wiki/Victor_von_Doom_(Earth-1064),Male,"6' 2""",225 lbs (102 kg),"Fall of the Hulks: Red Hulk  #4(June, 2010)","June, 2010",2010,74,225,Victor von Doom,Earth-1064,Marvel,over,"[' 1 Appearances of Victor von Doom (Earth-1064)\n', '  Minor Appearances of Victor von Doom (Earth-1064)\n']",1,0,https://vignette.wikia.nocookie.net/marveldatabase/images/2/2c/Victor_von_Doom_%28Earth-1064%29_001.jpg/revision/latest?cb=20140109172135,Victor von Doom,Victor von Doom,
http://marvel.wikia.com/wiki/Victor_von_Doom_(Earth-11120),Male,"6' 2"" (6'7"" armored)",225 lbs (102 kg) (415 lbs armored),"Shame Itself  #1(January, 2012)","January, 2012",2012,74,225,Victor von Doom,Earth-11120,Marvel,over,"[' 1 Appearances of Victor von Doom (Earth-11120)\n', '  Minor Appearances of Victor von Doom (Earth-11120)\n']",1,0,https://vignette.wikia.nocookie.net/marveldatabase/images/1/1a/Victor_von_Doom_%28Earth-11120%29.jpg/revision/latest?cb=20130802134759,Doctor Doom,Victor von Doom,
http://marvel.wikia.com/wiki/Victor_von_Doom_(Earth-11201),Male,"6' 2"" (6'7"" armored)",225 lbs (102 kg) (415 lbs armored),"Shame Itself  #1(January, 2012)","January, 2012",2012,74,225,Victor von Doom,Earth-11201,Marvel,over,"[' 1 Appearances of Victor von Doom (Earth-11201)\n', '  Minor Appearances of Victor von Doom (Earth-11201)\n']",1,0,https://vignette.wikia.nocookie.net/marveldatabase/images/5/56/Victor_von_Doom_%28Earth-11201%29.jpg/revision/latest?cb=20130830090443,Doctor Doom,Victor von Doom,
http://marvel.wikia.com/wiki/Victor_von_Doom_(Earth-12131),Male,"6' 2"" (6'7"" armored)",225 lbs (102 kg) (415 lbs armored),"Marvel: Avengers Alliance(March 1, 2012)",1-Mar-12,2012,74,225,Victor von Doom,Earth-12131,Marvel,over,"[' 2 Appearances of Victor von Doom (Earth-12131)\n', '  Minor Appearances of Victor von Doom (Earth-12131)\n']",2,0,https://vignette.wikia.nocookie.net/marveldatabase/images/6/6a/Victor_von_Doom_%28Earth-12131%29_003.png/revision/latest?cb=20131226020646,Doctor Doom,Victor von Doom,
http://marvel.wikia.com/wiki/Victor_von_Doom_(Earth-13121),Male,"6' 2"" (6'7"" armored)",225 lbs (102 kg) (415 lbs armored),"Superior Spider-Man Team-Up Special  #1(December, 2013)","December, 2013",2013,74,225,Victor von Doom,Earth-13121,Marvel,over,"['  Appearances of Victor von Doom (Earth-13121)\n', ' 1 Minor Appearances of Victor von Doom (Earth-13121)\n']",0,1,https://vignette.wikia.nocookie.net/marveldatabase/images/9/91/Victor_von_Doom_%28Earth-13121%29_001.jpeg/revision/latest?cb=20140417042152,Doctor Doom,Victor von Doom,
http://marvel.wikia.com/wiki/Victor_von_Doom_(Earth-21901),Male,"6' 2"" (6'7"" armored)",225 lbs (102 kg) (415 lbs armored),"What If? Secret Invasion  #1(February, 2010)","February, 2010",2010,74,225,Victor von Doom,Earth-21901,Marvel,over,"[' 1 Appearances of Victor von Doom (Earth-21901)\n', '  Minor Appearances of Victor von Doom (Earth-21901)\n']",1,0,https://vignette.wikia.nocookie.net/marveldatabase/images/2/24/Victor_von_Doom_%28Earth-21901%29.jpg/revision/latest?cb=20130923122936,Doctor Doom,Victor von Doom,
http://marvel.wikia.com/wiki/Victor_von_Doom_(Earth-2301),Male,"6' 2"" (6'7"" armored)",225 lbs (102 kg) (415 lbs armored),"Marvel Mangaverse  #6(November, 2002)","November, 2002",2002,74,225,Victor von Doom,Earth-2301,Marvel,over,"[' 1 Appearances of Victor von Doom (Earth-2301)\n', '  Minor Appearances of Victor von Doom (Earth-2301)\n']",1,0,https://vignette.wikia.nocookie.net/marveldatabase/images/8/8e/Victor_von_Doom_%28Earth-2301%29_002.jpg/revision/latest?cb=20130918132808,Doctor Doom,Victor von Doom,
http://marvel.wikia.com/wiki/Victor_von_Doom_(Earth-31117),Male,"6' 2""",225 lbs (102 kg),"Captain America Vol 4  #18(November, 2003)","November, 2003",2003,74,225,Victor von Doom,Earth-31117,Marvel,over,"[' 3 Appearances of Victor von Doom (Earth-31117)\n', '  Minor Appearances of Victor von Doom (Earth-31117)\n']",3,0,https://vignette.wikia.nocookie.net/marveldatabase/images/a/a8/Victor_von_Doom_%28Earth-31117%29.jpg/revision/latest?cb=20130626231406,Victor von Doom,Victor von Doom,
http://marvel.wikia.com/wiki/Victor_von_Doom_(Earth-36),Male,"6' 2"" (6'7"" armored)",225 lbs (102 kg) (415 lbs armored),"Startling Stories: Thing - Night Falls on Yancy Street  #1(June, 2003)","June, 2003",2003,74,225,Victor von Doom,Earth-36,Marvel,over,"[' 1 Appearances of Victor von Doom (Earth-36)\n', '  Minor Appearances of Victor von Doom (Earth-36)\n']",1,0,https://vignette.wikia.nocookie.net/marveldatabase/images/4/4a/Victor_von_Doom_%28Earth-36%29_from_Startling_Stories_Thing_-_Night_Falls_on_Yancy_Street_Vol_1_1_0001.jpg/revision/latest?cb=20130825143305,Doctor Doom,Victor von Doom,
http://marvel.wikia.com/wiki/Victor_von_Doom_(Earth-50302),Male,"6' 2"" (6'7"" armored)",225 lbs (102 kg) (415 lbs armored),"Marvel Age: Fantastic Four  #5(October, 2004)","October, 2004",2004,74,225,Victor von Doom,Earth-50302,Marvel,over,"[' 5 Appearances of Victor von Doom (Earth-50302)\n', '  Minor Appearances of Victor von Doom (Earth-50302)\n']",5,0,https://vignette.wikia.nocookie.net/marveldatabase/images/b/bf/Marvel_Age_Spider-Man_Vol_1_4_Textless.jpg/revision/latest?cb=20100712162533,Doctor Doom,Victor von Doom,
http://marvel.wikia.com/wiki/Victor_von_Doom_(Earth-58163),Male,"6' 2""",225 lbs (102 kg),"Fantastic Four: House of M  #1(September, 2005)","September, 2005",2005,74,225,Victor von Doom,Earth-58163,Marvel,over,"[' 8 Appearances of Victor von Doom (Earth-58163)\n', ' 1 Minor Appearances of Victor von Doom (Earth-58163)\n']",8,1,https://vignette.wikia.nocookie.net/marveldatabase/images/d/d3/Fantastic_Four_House_of_M_Vol_1_2_Textless.jpg/revision/latest?cb=20061129202056,Dictator Doom,Victor von Doom,
http://marvel.wikia.com/wiki/Victor_von_Doom_(Earth-6109),Male,"6' 2"" (Doom)6' 7"" (in armor)",225 lbs (102 kg) (Doom)415 lbs (189 kg) (in armor),"Marvel: Ultimate Alliance(October 24, 2006July 27, 2016 (Remastered))",2006,2006,74,225,Victor von Doom,Earth-6109,Marvel,over,"[' 1 Appearances of Victor von Doom (Earth-6109)\n', '  Minor Appearances of Victor von Doom (Earth-6109)\n']",1,0,https://vignette.wikia.nocookie.net/marveldatabase/images/b/b4/Victor_von_Doom_%28Earth-6109%29_from_Marvel_Ultimate_Alliance_001.jpg/revision/latest?cb=20070331162834,Doctor Doom,Victor von Doom,
http://marvel.wikia.com/wiki/Victor_von_Doom_(Earth-61112),Male,"6' 2"" (6'7"" armored)",225 lbs (102 kg) (415 lbs armored),"Age of Ultron  #2(May, 2013)","May, 2013",2013,74,225,Victor von Doom,Earth-61112,Marvel,over,"['  Appearances of Victor von Doom (Earth-61112)\n', ' 1 Minor Appearances of Victor von Doom (Earth-61112)\n']",0,1,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f3/Victor_von_Doom_%28Earth-61112%29.jpg/revision/latest?cb=20130710123812,Doctor Doom,Victor von Doom,
http://marvel.wikia.com/wiki/Victor_von_Doom_(Earth-616),Male,"6' 2"" (6'7"" when armored)",225 lbs (102 kg) (415 lbs when armored),"Fantastic Four  #5(July, 1962) (As Doctor Doom)Infamous Iron Man  #1(December, 2016)(As Iron Man)","December, 2016",2016,74,225,Victor von Doom,Earth-616,Marvel,over,"[' 858 Appearances of Victor von Doom (Earth-616)\n', ' 138 Minor Appearances of Victor von Doom (Earth-616)\n']",858,138,https://vignette.wikia.nocookie.net/marveldatabase/images/a/a1/Victor_von_Doom_%28Earth-616%29_from_Fantastic_Four_Vol_6_1_001.jpg/revision/latest?cb=20180810031049,Doctor Doom,Victor von Doom,
